shortPostcode,Year,Population
S61,2024,38780.82684148716
S61,2025,38935.95014885311
S62,2011,19976
S62,2012,20114.903741712697
S62,2013,20249.621405755955
S62,2014,20398.75257323686
S62,2015,20560.38566021631
S62,2016,20716.20757875885
S62,2017,20856.948205014094
S62,2018,20983.32653027876
S62,2019,21101.09658151267
S62,2020,21219.527623507394
S62,2021,21334.643560864923
S62,2022,21439.61000718438
S62,2023,21536.30264831678
S62,2024,21627.185845492677
S62,2025,21713.69458887465
S63,2011,38096
S63,2012,38360.90172928949
S63,2013,38617.820237969514
S63,2014,38902.22657338965
S63,2015,39210.47517579099
S63,2016,39507.64136565867
S63,2017,39776.046196346484
S63,2018,40017.06084789247
S63,2019,40241.658758976126
S63,2020,40467.51723794243
S63,2021,40687.05351895827
S63,2022,40887.23382227155
S63,2023,41071.635246809994
S63,2024,41244.95754755153
S63,2025,41409.937377741735
S64,2011,30696
S64,2012,30909.445597497644
S64,2013,31116.45868397501
S64,2014,31345.6201936363
S64,2015,31593.992702543048
S64,2016,31833.435514496483
S64,2017,32049.703749555105
S64,2018,32243.90224136148
S64,2019,32424.872880762567
S64,2020,32606.85922763231
S64,2021,32783.751438942214
S64,2022,32945.04749602181
S64,2023,33093.62966022887
S64,2024,33233.284777395034
S64,2025,33366.21791650462
S65,2011,35575
S65,2012,35822.37187682365
S65,2013,36062.2888220749
S65,2014,36327.87458915205
S65,2015,36615.7248629453
S65,2016,36893.22610203976
S65,2017,37143.86926278417
S65,2018,37368.93478747832
S65,2019,37578.66994830363
S65,2020,37789.58225902461
S65,2021,37994.590742779816
S65,2022,38181.52412923429
S65,2023,38353.722803057135
S65,2024,38515.57551328603
S65,2025,38669.63781533917
S66,2011,46183
S66,2012,46504.134937100396
S66,2013,46815.59197947674
S66,2014,47160.37195083089
S66,2015,47534.05541378504
S66,2016,47894.303895165205
S66,2017,48219.685570292655
S66,2018,48511.86269262435
S66,2019,48784.13813696434
S66,2020,49057.94174191239
S66,2021,49324.08107586227
S66,2022,49566.75555475551
S66,2023,49790.30162230746
S66,2024,50000.41669515359
S66,2025,50200.4183619342
S7,2011,17436
S7,2012,17557.241772151712
S7,2013,17674.829737222713
S7,2014,17804.998491537746
S7,2015,17946.07951399338
S7,2016,18082.08827308968
S7,2017,18204.933365169498
S7,2018,18315.242359928943
S7,2019,18418.037644936674
S7,2020,18521.409874022578
S7,2021,18621.88852258915
S7,2022,18713.508214120287
S7,2023,18797.90613616597
S7,2024,18877.233300060587
S7,2025,18952.74223326083
S70,2011,38839
S70,2012,39109.06820306265
S70,2013,39370.99748589085
S70,2014,39660.950700437854
S70,2015,39975.21118628061
S70,2016,40278.17311530913
S70,2017,40551.81274201755
S70,2018,40797.52798906172
S70,2019,41026.50631404539
S70,2020,41256.76979222085
S70,2021,41480.587768343656
S70,2022,41684.672260163905
S70,2023,41872.67013205725
S70,2024,42049.37280001452
S70,2025,42217.57029121458
S71,2011,44892
S71,2012,45204.157928162116
S71,2013,45506.90849755689
S71,2014,45842.05048647123
S71,2015,46205.287998519765
S71,2016,46555.46609059084
S71,2017,46871.752043426764
S71,2018,47155.76164383632
S71,2019,47420.42589794088
S71,2020,47686.57559443803
S71,2021,47945.275267037854
S71,2022,48181.16602135168
S71,2023,48398.46308010798
S71,2024,48602.70459430603
S71,2025,48797.115412683255
S72,2011,25354
S72,2012,25530.29983316899
S72,2013,25701.286599996823
S72,2014,25890.567317873818
S72,2015,26095.71576036866
S72,2016,26293.4885338332
S72,2017,26472.119783236256
S72,2018,26632.52206891709
S72,2019,26781.998534625167
S72,2020,26932.313945054393
S72,2021,27078.421748206314
S72,2022,27211.64758320749
S72,2023,27334.372113807756
S72,2024,27449.723164128023
S72,2025,27559.522056784535
S73,2011,27014
S73,2012,27201.84269516554
S73,2013,27384.0244621091
S73,2014,27585.697938196863
S73,2015,27804.27804490806
S73,2016,28014.999576120925
S73,2017,28205.32633211107
S73,2018,28376.230621192954
S73,2019,28535.493745143336
S73,2020,28695.650741961792
S73,2021,28851.324647236936
S73,2022,28993.27316450134
S73,2023,29124.03282647324
S73,2024,29246.936245000954
S73,2025,29363.923989980958
S74,2011,17710
S74,2012,17833.147039734275
S74,2013,17952.582854221968
S74,2014,18084.797160193477
S74,2015,18228.095216381207
S74,2016,18366.241300551632
S74,2017,18491.01685576691
S74,2018,18603.059313738337
S74,2019,18707.469986913777
S74,2020,18812.466670620553
S74,2021,18914.52430230867
S74,2022,19007.58376187603
S74,2023,19093.307964642092
S74,2024,19173.88172425288
S74,2025,19250.57725114989
S75,2011,43598
S75,2012,43901.16005862987
S75,2013,44195.18392311515
S75,2014,44520.665533038686
S75,2015,44873.432820089656
S75,2016,45213.51712148221
S75,2017,45520.68621556892
S75,2018,45796.50931453212
S75,2019,46053.544691669485
S75,2020,46312.02269371624
S75,2021,46563.26541682965
S75,2022,46792.35668268045
S75,2023,47003.39021131934
S75,2024,47201.7445180111
S75,2025,47390.55149608315
S8,2011,46174
S8,2012,46495.07235531849
S8,2013,46806.46870191107
S8,2014,47151.18148361228
S8,2015,47524.79212429055
S8,2016,47884.97040156244
S8,2017,48210.288667316825
S8,2018,48502.40885107587
S8,2019,48774.63123522057
S8,2020,49048.38148217013
S8,2021,49314.46895171091
S8,2022,49557.096138953326
S8,2023,49780.598642540004
S8,2024,49990.67276881152
S8,2025,50190.63545988677
S80,2011,30032
S80,2012,30240.828452699025
S80,2013,30443.363539130103
S80,2014,30667.567945507082
S80,2015,30910.56778872729
S80,2016,31144.831097581395
S80,2017,31356.42113000518
S80,2018,31546.418820451134
S80,2019,31723.4747965553
S80,2020,31901.524508869352
S80,2021,32074.59027932997
S80,2022,32232.397263504274
S80,2023,32377.76537516268
S80,2024,32514.39954504586
S80,2025,32644.457143226045
S81,2011,37344
S81,2012,37603.67267373443
S81,2013,37855.5197124825
S81,2014,38134.31197912282
S81,2015,38436.47587580687
S81,2016,38727.77612240542
S81,2017,38990.882747699565
S81,2018,39227.139865174715
S81,2019,39447.30430216306
S81,2020,39668.704423921714
S81,2021,39883.907145421486
S81,2022,40080.135968576964
S81,2023,40260.89738179525
S81,2024,40430.79836874642
S81,2025,40592.52156222141
S9,2011,28089
S9,2012,28284.317741338004
S9,2013,28473.7492824529
S9,2014,28683.448189309685
S9,2015,28910.72651230557
S9,2016,29129.83353422895
S9,2017,29327.734187557122
S9,2018,29505.439472817394
S9,2019,29671.040342316257
S9,2020,29837.570655621712
S9,2021,29999.43947642846
S9,2022,30147.03671865249
S9,2023,30282.999854253612
S9,2024,30410.79411363856
S9,2025,30532.437290093116
SA1,2011,47081
SA1,2012,47408.37920822865
SA1,2013,47725.89234102905
SA1,2014,48077.37634664422
SA1,2015,48458.32585445757
SA1,2016,48825.57914575219
SA1,2017,49157.28766721411
SA1,2018,49455.14599379529
SA1,2019,49732.715666509735
SA1,2020,50011.843213974375
SA1,2021,50283.157463410185
SA1,2022,50530.55059813017
SA1,2023,50758.443381327736
SA1,2024,50972.64401239693
SA1,2025,51176.53458844652
SA10,2011,29827
SA10,2012,30034.402978777765
SA10,2013,30235.555550134308
SA10,2014,30458.229525527426
SA10,2015,30699.570639130554
SA10,2016,30932.234854407303
SA10,2017,31142.38056222244
SA10,2018,31331.081318513447
SA10,2019,31506.92870128046
SA10,2020,31683.763036962107
SA10,2021,31855.647451437628
SA10,2022,32012.3772368987
SA10,2023,32156.753058237115
SA10,2024,32292.45455614287
SA10,2025,32421.624374367442
SA11,2011,36588
SA11,2012,36842.41580405407
SA11,2013,37089.164396966306
SA11,2014,37362.31273275882
SA11,2015,37658.35955826964
SA11,2016,37943.76265977317
SA11,2017,38201.54289773007
SA11,2018,38433.01717510209
SA11,2019,38648.72455568611
SA11,2020,38865.64260557112
SA11,2021,39076.48871670634
SA11,2022,39268.74504119254
SA11,2023,39445.84708132832
SA11,2024,39612.30855601152
SA11,2025,39770.75779023557
SA12,2011,32658
SA12,2012,32885.08842595381
SA12,2013,33105.33319329085
SA12,2014,33349.14204729522
SA12,2015,33613.38981234202
SA12,2016,33868.137119899206
SA12,2017,34098.22859828546
SA12,2018,34304.839698930904
SA12,2019,34497.377460905125
SA12,2020,34690.99585144696
SA12,2021,34879.194503941064
SA12,2022,35050.80014090046
SA12,2023,35208.879249535916
SA12,2024,35357.460719968956
SA12,2025,35498.890562848836
SA13,2011,19663
SA13,2012,19799.727286408528
SA13,2013,19932.334085972136
SA13,2014,20079.128546633783
SA13,2015,20238.229036685694
SA13,2016,20391.60941235159
SA13,2017,20530.144801521437
SA13,2018,20654.54292975928
SA13,2019,20770.46766531256
SA13,2020,20887.043034692928
SA13,2021,21000.355243156137
SA13,2022,21103.676990952466
SA13,2023,21198.854574181663
SA13,2024,21288.313740484708
SA13,2025,21373.466995446648
SA14,2011,33963
SA14,2012,34199.16278433061
SA14,2013,34428.208440312854
SA14,2014,34681.75979399497
SA14,2015,34956.56678904319
SA14,2016,35221.49369230011
SA14,2017,35460.779529780426
SA14,2018,35675.64672346103
SA14,2019,35875.87821375224
SA14,2020,36077.23351407597
SA14,2021,36272.95250588983
SA14,2022,36451.41543221881
SA14,2023,36615.81131581812
SA14,2024,36770.33003957087
SA14,2025,36917.41135972916
SA15,2011,36736
SA15,2012,36991.44492668991
SA15,2013,37239.191628046196
SA15,2014,37513.44486035389
SA15,2015,37810.689207734606
SA15,2016,38097.24677679642
SA15,2017,38356.0697466659
SA15,2018,38588.48034723271
SA15,2019,38805.060273250376
SA15,2020,39022.85576577732
SA15,2021,39234.554758306665
SA15,2022,39427.588767717534
SA15,2023,39605.40719305994
SA15,2024,39772.54201141465
SA15,2025,39931.632179460306
SA16,2011,8547
SA16,2012,8606.431832219585
SA16,2013,8664.072594863645
SA16,2014,8727.880368615111
SA16,2015,8797.037256601363
SA16,2016,8863.707758092307
SA16,2017,8923.925526044028
SA16,2018,8977.998190543281
SA16,2019,9028.387689336645
SA16,2020,9079.060001908176
SA16,2021,9128.313902418528
SA16,2022,9173.225206818426
SA16,2023,9214.596452501177
SA16,2024,9253.48204953073
SA16,2025,9290.495977728853
SA17,2011,9407
SA17,2012,9472.411869157557
SA17,2013,9535.852451138682
SA17,2014,9606.080569505366
SA17,2015,9682.196030519368
SA17,2016,9755.574924578723
SA17,2017,9821.851810400864
SA17,2018,9881.36527184283
SA17,2019,9936.824967074977
SA17,2020,9992.59593283611
SA17,2021,10046.805765771745
SA17,2022,10096.236050139343
SA17,2023,10141.770074725471
SA17,2024,10184.568344440811
SA17,2025,10225.306617818575
SA18,2011,29687
SA18,2012,29893.429484392513
SA18,2013,30093.63789911279
SA18,2014,30315.266702126686
SA18,2015,30555.475024771808
SA18,2016,30787.04717614207
SA18,2017,30996.20651593179
SA18,2018,31184.021561092588
SA18,2019,31359.043563043986
SA18,2020,31535.0478854157
SA18,2021,31706.12552019408
SA18,2022,31862.119657753436
SA18,2023,32005.817817409905
SA18,2024,32140.88236859937
SA18,2025,32269.44589807377
SA19,2011,9394
SA19,2012,9459.321473250355
SA19,2013,9522.674383543826
SA19,2014,9592.805450189582
SA19,2015,9668.81572347177
SA19,2016,9742.09321159695
SA19,2017,9808.278506102444
SA19,2018,9867.709722939462
SA19,2019,9923.092775667303
SA19,2020,9978.78666876394
SA19,2021,10032.921586441984
SA19,2022,10082.283560647278
SA19,2023,10127.754659505797
SA19,2024,10170.493784168912
SA19,2025,10211.175759305588
SA2,2011,38386
SA2,2012,38652.91825337323
SA2,2013,38911.792515085515
SA2,2014,39198.363850434034
SA2,2015,39508.95894839124
SA2,2016,39808.38727063664
SA2,2017,40078.835292234246
SA2,2018,40321.68463112138
SA2,2019,40547.99225960881
SA2,2020,40775.570051859984
SA2,2021,40996.777519391326
SA2,2022,41198.481664786734
SA2,2023,41384.28681709492
SA2,2024,41558.92850746306
SA2,2025,41725.164221492916
SA20,2011,3574
SA20,2012,3598.851920949198
SA20,2013,3622.954891077883
SA20,2014,3649.6366488160065
SA20,2015,3678.5551837010967
SA20,2016,3706.434015142378
SA20,2017,3731.6145817341003
SA20,2018,3754.225521586719
SA20,2019,3775.2963146939474
SA20,2020,3796.4853687632876
SA20,2021,3817.0813018888284
SA20,2022,3835.861341894122
SA20,2023,3853.161076546064
SA20,2024,3869.421416289088
SA20,2025,3884.8991019542445
SA3,2011,26235
SA3,2012,26417.42589426475
SA3,2013,26594.35410392509
SA3,2014,26790.211942274185
SA3,2015,27002.48887644048
SA3,2016,27207.1338520594
SA3,2017,27391.97217453669
SA3,2018,27557.948113829767
SA3,2019,27712.61858309897
SA3,2020,27868.157148714286
SA3,2021,28019.34190124606
SA3,2022,28157.197063400192
SA3,2023,28284.186022156126
SA3,2024,28403.54528716962
SA3,2025,28517.1594683183
SA31,2011,16923
SA31,2012,17040.674610582897
SA31,2013,17154.802915979577
SA31,2014,17281.141860076463
SA31,2015,17418.072012807403
SA31,2016,17550.079137732082
SA31,2017,17669.309895547336
SA31,2018,17776.373391665373
SA31,2019,17876.144245541596
SA31,2020,17976.475068713236
SA31,2021,18073.997445961006
SA31,2022,18162.921513395133
SA31,2023,18244.836289420546
SA31,2024,18321.8294985619
SA31,2025,18395.116816556147
SA32,2011,7758
SA32,2012,7811.945496005562
SA32,2013,7864.265261606663
SA32,2014,7922.182742449518
SA32,2015,7984.955544251009
SA32,2016,8045.471485583259
SA32,2017,8100.130365163164
SA32,2018,8149.211414792883
SA32,2019,8194.949303132526
SA32,2020,8240.943897835923
SA32,2021,8285.651018481683
SA32,2022,8326.416421492613
SA32,2023,8363.968559553545
SA32,2024,8399.26450687486
SA32,2025,8432.86156490236
SA33,2011,12346
SA33,2012,12431.848297716508
SA33,2013,12515.109425083252
SA33,2014,12607.27869789659
SA33,2015,12707.174677664727
SA33,2016,12803.479113303803
SA33,2017,12890.46268217381
SA33,2018,12968.569750842089
SA33,2019,13041.35654762492
SA33,2020,13114.551864228188
SA33,2021,13185.698308091625
SA33,2022,13250.571943767436
SA33,2023,13310.332023233828
SA33,2024,13366.501624371873
SA33,2025,13419.96763086936
SA34,2011,5398
SA34,2012,5435.535162082756
SA34,2013,5471.939144386797
SA34,2014,5512.2380051227765
SA34,2015,5555.915187917884
SA34,2016,5598.022051969378
SA34,2017,5636.053584835107
SA34,2018,5670.204075412734
SA34,2019,5702.02840143199
SA34,2020,5734.031343196483
SA34,2021,5765.138463233324
SA34,2022,5793.502944472432
SA34,2023,5819.631642752003
SA34,2024,5844.1904882844165
SA34,2025,5867.567250237554
SA35,2011,715
SA35,2012,719.9717748961043
SA35,2013,724.793717717036
SA35,2014,730.1315623680596
SA35,2015,735.9168876178747
SA35,2016,741.4942139974261
SA35,2017,746.5317364129497
SA35,2018,751.0551896850881
SA35,2019,755.2705274219846
SA35,2020,759.5095239691526
SA35,2021,763.6298631366852
SA35,2022,767.3869220633178
SA35,2023,770.8478370818234
SA35,2024,774.1008149543086
SA35,2025,777.1972182141259
SA36,2011,395
SA36,2012,397.74664487267296
SA36,2013,400.4105153821387
SA36,2014,403.359394594942
SA36,2015,406.5554833693154
SA36,2016,409.63666367689973
SA36,2017,412.41963060575546
SA36,2018,414.91860129455915
SA36,2019,417.24735431004746
SA36,2020,419.589177577364
SA36,2021,421.8654488657212
SA36,2022,423.94102687414056
SA36,2023,425.8530009053429
SA36,2024,427.65010056916344
SA36,2025,429.3607009714401
SA37,2011,1287
SA37,2012,1295.9491948129876
SA37,2013,1304.6286918906646
SA37,2014,1314.236812262507
SA37,2015,1324.6503977121745
SA37,2016,1334.6895851953668
SA37,2017,1343.7571255433093
SA37,2018,1351.8993414331583
SA37,2019,1359.486949359572
SA37,2020,1367.1171431444743
SA37,2021,1374.5337536460331
SA37,2022,1381.2964597139717
SA37,2023,1387.5261067472818
SA37,2024,1393.3814669177552
SA37,2025,1398.9549927854262
SA38,2011,4761
SA38,2012,4794.105762629863
SA38,2013,4826.213832238893
SA38,2014,4861.757158649415
SA38,2015,4900.280142585597
SA38,2016,4937.418115862581
SA38,2017,4970.961674212662
SA38,2018,5001.082179147837
SA38,2019,5029.15102245604
SA38,2020,5057.377403660329
SA38,2021,5084.813676075187
SA38,2022,5109.830959361477
SA38,2023,5132.876296988197
SA38,2024,5154.537034961487
SA38,2025,5175.155183101333
SA39,2011,2321
SA39,2012,2337.1391462011998
SA39,2013,2352.791914435301
SA39,2014,2370.1193793793927
SA39,2015,2388.899435190331
SA39,2016,2407.0042946685667
SA39,2017,2423.356867432805
SA39,2018,2438.040692670054
SA39,2019,2451.7243274775183
SA39,2020,2465.4847624229405
SA39,2021,2478.860017259085
SA39,2022,2491.0560085439997
SA39,2023,2502.290671142533
SA39,2024,2512.8503377747543
SA39,2025,2522.9017391258535
SA4,2011,44356
SA4,2012,44664.43083537287
SA4,2013,44963.56663364594
SA4,2014,45294.707105451256
SA4,2015,45653.60764640343
SA4,2016,45999.60469380395
SA4,2017,46312.11426619971
SA4,2018,46592.73285828218
SA4,2019,46854.23708297838
SA4,2020,47117.20901423178
SA4,2021,47372.819873133994
SA4,2022,47605.89414690981
SA4,2023,47820.59672951238
SA4,2024,48022.39964771092
SA4,2025,48214.48924630176
SA40,2011,3580
SA40,2012,3604.8936421371372
SA40,2013,3629.0370761216623
SA40,2014,3655.7636269617524
SA40,2015,3684.730710030757
SA40,2016,3712.656344210888
SA40,2017,3737.8791837179856
SA40,2018,3760.528082619042
SA40,2019,3781.6342491897967
SA40,2020,3802.858875258134
SA40,2021,3823.4893846564096
SA40,2022,3842.300952428919
SA40,2023,3859.6297297243736
SA40,2024,3875.9173671838103
SA40,2025,3891.4210366525454
SA41,2011,1882
SA41,2012,1895.0865459503052
SA41,2013,1907.7787087321142
SA41,2014,1921.8288117156476
SA41,2015,1937.0567587368394
SA41,2016,1951.7372178225953
SA41,2017,1964.996822278561
SA41,2018,1976.9033104717978
SA41,2019,1987.99878686458
SA41,2020,1999.156537216706
SA41,2021,2010.0019614311068
SA41,2022,2019.891171081348
SA41,2023,2029.0008802629247
SA41,2024,2037.563263977634
SA41,2025,2045.7135170335446
SA42,2011,2306
SA42,2012,2322.0348432313517
SA42,2013,2337.586451825853
SA42,2014,2354.8019340150286
SA42,2015,2373.4606193661807
SA42,2016,2391.448471997293
SA42,2017,2407.6953624730936
SA42,2018,2422.2842900892488
SA42,2019,2435.879491237897
SA42,2020,2449.550996185826
SA42,2021,2462.839810340134
SA42,2022,2474.9569822070075
SA42,2023,2486.1190381967613
SA42,2024,2496.6104605379514
SA42,2025,2506.596902380103
SA43,2011,12535
SA43,2012,12622.162515136597
SA43,2013,12706.6982539623
SA43,2014,12800.278509487587
SA43,2015,12901.703757049032
SA43,2016,12999.482478961865
SA43,2017,13087.797644666185
SA43,2018,13167.100423360247
SA43,2019,13241.001484244161
SA43,2020,13315.31731881584
SA43,2021,13387.552915270417
SA43,2022,13453.419675613548
SA43,2023,13514.094598350564
SA43,2024,13571.124077555602
SA43,2025,13625.408573865823
SA44,2011,11490
SA44,2012,11569.896074903829
SA44,2013,11647.384358837402
SA44,2014,11733.1631491035
SA44,2015,11826.132921299832
SA44,2016,11915.760166196396
SA44,2017,11996.712799139566
SA44,2018,12069.404376897426
SA44,2019,12137.144559550492
SA44,2020,12205.264937630156
SA44,2021,12271.4784999168
SA44,2022,12331.854174136392
SA44,2023,12387.470836461747
SA44,2024,12439.745963391615
SA44,2025,12489.504947245181
SA45,2011,1730
SA45,2012,1742.0296091891753
SA45,2013,1753.6966876230379
SA45,2014,1766.6120320234165
SA45,2015,1780.6100917187734
SA45,2016,1794.104881420345
SA45,2017,1806.2935720201435
SA45,2018,1817.2384309862964
SA45,2019,1827.4377796364097
SA45,2020,1837.6943726806064
SA45,2021,1847.6638646523988
SA45,2022,1856.7543708664887
SA45,2023,1865.1283330790966
SA45,2024,1872.9991746446901
SA45,2025,1880.491171343269
